age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome_$,monthlyrate_$,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,datebirth,salary,roledepartament,remotework
51,No,,1925.753968253968,,10,4,Life Sciences,869,3,Female,3,5,research director,1,single,15554.17,40440.83,9,Yes,11,3.0,4,Full Time,0,4,3.0,3,1.0,1,2,1974,186650.0,,True
33,No,travel_frequently,287.75396825396825, Sales ,5,3,,870,4,Female,3,1,sales representative,2,divorced,,6042.83,1,Unknown,11,3.0,3,Part Time,1,5,2.0,2,2.0,2,2,1992,27890.0,sales representative  -  sales,True
39,No,travel_frequently,290.03550973654063,,9,3,Medical,871,2,Male,3,1,research scientist,4,married,2342.59,6090.75,1,Unknown,12,3.0,3,Part Time,3,3,2.0,4,1.0,1,2,1986,28111.13,,False
33,No,travel_rarely,290.03550973654063, Research & Development ,11,4,,872,1,Male,3,1,research scientist,4,married,2342.59,6090.75,0,Unknown,12,3.0,3,Part Time,1,4,3.0,5,0.0,0,3,1992,28111.13,research scientist  -  research & development,True
33,No,travel_rarely,661.3492063492064,,2,3,Human Resources,873,1,Male,2,2,human resources,1,,5341.67,13888.33,3,No,12,3.0,4,Full Time,0,1,3.0,2,1.0,1,0,1992,64100.0,,False
33,No,,290.03550973654063, Research & Development ,2,4,,874,3,Male,3,1,research scientist,4,,2342.59,6090.75,0,Unknown,18,3.0,2,Part Time,1,2,1.0,2,2.0,2,2,1992,28111.13,research scientist  -  research & development,True
54,Yes,,509.78571428571433,,17,4,Medical,875,1,Male,2,2,research scientist,2,,4117.5,10705.5,2,No,15,0.0,1,Part Time,0,3,2.0,8,7.0,7,7,1971,49410.0,,False
30,Yes,,290.03550973654063,,2,4,Medical,876,1,Male,1,1,research scientist,4,married,2342.59,6090.75,5,Yes,13,3.0,4,Unknown,0,4,2.0,3,2.0,2,2,1995,28111.08,,True
49,No,travel_rarely,1973.9841269841268,,5,5,,877,4,Male,3,5,research director,3,married,,41453.67,4,Unknown,11,3.0,2,Full Time,1,2,3.0,3,1.0,1,1,1976,191324.62,,False
31,No,,410.9444444444444,,9,5,Other,878,2,Male,2,1,laboratory technician,4,,3319.17,8629.83,0,No,17,3.0,3,Full Time,0,2,Unknown,3,2.0,2,2,1994,39830.0,,True
39,No,,654.8492063492064,,5,2,Medical,879,4,Male,3,2,manufacturing director,4,,5289.17,13751.83,7,No,16,3.0,3,Unknown,2,2,2.0,6,0.0,0,4,1986,63470.04,,True
25,No,,299.61904761904765,,26,1,,880,3,Male,3,1,research scientist,4,,2420.0,6292.0,1,Unknown,12,3.0,3,Full Time,2,2,2.0,4,0.0,0,2,2000,29040.0,,False
44,No,travel_rarely,278.1587301587302, Human Resources ,2,1,,881,3,Male,3,1,human resources,3,divorced,2246.67,5841.33,0,Yes,11,3.0,3,Unknown,1,5,3.0,3,1.0,1,0,1981,26960.04,human resources  -  human resources,False
32,No,,556.2566609977324, Sales ,25,2,,882,4,Female,3,2,sales executive,3,,4492.84,11681.39,7,Unknown,12,3.0,2,Unknown,1,2,4.0,2,2.0,2,2,1993,53914.08,sales executive  -  sales,False
23,Yes,,224.3015873015873,,31,1,,883,1,Female,2,1,sales representative,2,single,,4710.33,1,Unknown,11,3.0,3,Part Time,0,3,3.0,3,1.0,1,2,2002,21740.0,,True
59,No,travel_rarely,696.9444444444445,,1,4,Medical,884,4,Male,3,2,healthcare representative,3,,5629.17,14635.83,2,No,11,3.0,3,Unknown,0,2,3.0,3,1.0,1,2,1966,67550.04000000001,,True
23,No,,290.03550973654063,,9,2,,885,1,Male,3,1,sales representative,4,single,2342.59,6090.75,1,Unknown,24,4.0,3,Unknown,0,3,2.0,3,2.0,2,2,2002,28111.13,,True
33,No,travel_rarely,274.13492063492066,,9,4,Life Sciences,886,3,Male,2,1,research scientist,2,,2214.17,5756.83,0,Unknown,16,3.0,4,Part Time,0,5,3.0,2,2.0,2,2,1992,26570.0,,True
31,No,,290.03550973654063, Research & Development ,17,3,,887,1,Male,3,1,research scientist,4,,2342.59,6090.75,9,No,16,0.0,4,Part Time,0,4,3.0,3,1.0,1,2,1994,28111.13,research scientist  -  research & development,False
29,No,travel_rarely,290.03550973654063,,1,2,,888,4,Male,3,1,laboratory technician,2,,2342.59,6090.75,1,No,11,3.0,2,Part Time,1,2,3.0,5,0.0,0,4,1996,28111.13,,True
51,No,travel_rarely,1131.309523809524,,7,3,Other,889,2,Male,2,3,healthcare representative,3,single,9137.5,23757.5,8,No,24,4.0,3,Full Time,0,2,3.0,5,0.0,0,0,1974,109650.0,,True
38,No,travel_rarely,262.3730158730159,,2,3,,890,4,Female,3,1,research scientist,3,married,,5509.83,4,No,13,3.0,2,Part Time,1,3,3.0,2,2.0,2,2,1987,25430.0,,True
36,Yes,non-travel,547.2380952380953,,19,3,Marketing,891,1,Male,4,2,sales executive,4,,4420.0,11492.0,8,Yes,13,3.0,2,Part Time,0,3,2.0,5,0.0,0,4,1989,53040.0,,True
26,No,,556.2566609977324,,10,4,Marketing,892,4,Female,3,2,sales executive,3,divorced,4492.84,11681.39,1,Yes,12,3.0,4,Part Time,1,2,4.0,5,0.0,0,3,1999,53914.11,,True
44,No,,290.03550973654063,,1,4,,893,2,Female,3,1,laboratory technician,1,,,6090.75,3,No,16,3.0,2,Part Time,1,5,3.0,5,1.0,1,2,1981,28111.13,,True
56,No,,2002.2063492063487,,5,2,Medical,894,1,Male,3,5,research director,1,married,16171.67,42046.33,4,Unknown,11,3.0,3,Full Time,1,4,2.0,4,1.0,1,2,1969,194060.0,,False
36,No,,674.5555555555557,,4,4,,895,3,Female,3,2,sales executive,3,married,5448.33,14165.67,9,No,15,3.0,1,Full Time,1,3,3.0,3,1.0,1,2,1989,65380.0,,True
45,No,,232.968253968254,,21,3,,896,4,Male,3,1,laboratory technician,4,,1881.67,4892.33,7,Unknown,20,4.0,1,Unknown,1,1,3.0,3,1.0,1,2,1980,22580.04,,True
45,No,travel_rarely,556.2566609977324,,8,4,Other,897,3,Female,3,2,healthcare representative,3,,4492.84,11681.39,4,Yes,14,3.0,4,Part Time,0,3,3.0,5,0.0,0,2,1980,53914.11,,True
33,No,travel_rarely,228.84126984126985,,1,2,,898,4,Male,2,1,laboratory technician,1,married,,4805.67,1,No,12,3.0,3,Part Time,1,3,Unknown,4,3.0,3,2,1992,22180.0,,False
27,Yes,travel_rarely,290.03550973654063,,3,3,Medical,899,1,Male,3,1,laboratory technician,1,married,2342.59,6090.75,5,No,13,3.0,3,Part Time,1,5,Unknown,2,0.0,0,2,1998,28111.13,,True
47,No,,273.8253968253968,,10,2,Life Sciences,900,1,Male,3,1,research scientist,4,married,2211.67,5750.33,3,No,21,0.0,4,Part Time,2,3,2.0,2,0.0,0,2,1978,26540.0,,True
54,No,travel_rarely,1582.7713464696226,,4,2,Life Sciences,901,4,Female,3,4,manager,4,married,12783.92,33238.2,2,No,13,3.0,4,Full Time,0,2,1.0,5,1.0,1,4,1971,153407.07,,False
36,Yes,travel_frequently,290.03550973654063,,6,2,,902,4,Female,1,1,sales representative,3,,,6090.75,0,No,16,3.0,4,Part Time,1,3,2.0,2,1.0,1,0,1989,28111.13,,True
28,No,travel_rarely,290.03550973654063,,23,3,Life Sciences,903,1,Female,3,1,research scientist,4,divorced,2342.59,6090.75,1,No,22,4.0,2,Part Time,2,3,1.0,3,0.0,0,2,1997,28111.13,,True
31,No,,1231.388888888889,,3,4,,904,2,Male,2,3,research director,3,,9945.83,25859.17,1,No,18,3.0,3,Full Time,0,2,3.0,10,0.0,0,7,1994,119350.0,,True
31,Yes,,262.6825396825397,,25,5,Technical Degree,905,3,Female,2,1,research scientist,2,married,,5516.33,5,No,16,3.0,2,Part Time,0,2,4.0,2,1.0,1,1,1994,25460.0,,False
48,No,,1842.801587301588,,2,3,Life Sciences,906,1,Male,3,4,research director,3,married,,38698.83,6,No,13,3.0,3,Full Time,0,2,1.0,3,0.0,0,1,1977,178610.0,,False
48,No,,1032.4872861766066,,10,3,Marketing,907,3,Female,2,3,sales executive,4,,8339.32,21682.23,2,Unknown,19,3.0,3,Unknown,1,3,3.0,3,1.0,1,2,1977,100071.84,,False
32,No,travel_rarely,290.03550973654063, Sales ,7,1,Marketing,908,4,Male,3,1,sales representative,2,single,,6090.75,0,Unknown,14,3.0,1,Part Time,0,3,3.0,3,1.0,1,2,1993,28111.13,sales representative  -  sales,True
36,Yes,travel_frequently,1032.4872861766066, Human Resources ,23,3,,909,2,Female,3,3,human resources,1,divorced,,21682.23,9,Yes,15,3.0,3,Part Time,3,2,3.0,3,0.0,0,2,1989,100071.84,human resources  -  human resources,False
44,No,,290.03550973654063,,5,2,Other,910,2,Male,3,1,laboratory technician,3,married,2342.59,6090.75,4,No,17,3.0,4,Part Time,1,4,Unknown,2,2.0,2,0,1981,28111.13,,True
24,Yes,,401.7619047619048, Research & Development ,25,1,Technical Degree,911,3,Male,2,1,laboratory technician,3,single,3245.0,8437.0,5,No,16,3.0,3,Full Time,0,3,3.0,2,1.0,1,2,2001,38940.0,laboratory technician  -  research & development,True
31,No,travel_rarely,439.73015873015873,,19,3,Technical Degree,912,4,Male,3,2,manufacturing director,4,divorced,,9234.33,4,No,12,3.0,2,Part Time,2,2,4.0,3,2.0,1,2,1994,42620.0,,True
48,No,travel_frequently,1086.1190476190477, Research & Development ,18,1,Medical,913,1,Female,3,3,healthcare representative,3,married,,22808.5,5,No,11,3.0,4,Unknown,0,3,2.0,2,1.0,1,2,1977,105270.0,healthcare representative  -  research & development,True
34,Yes,,556.2566609977324, Sales ,11,4,Other,914,4,Male,4,2,sales executive,3,,,11681.39,8,Unknown,12,3.0,4,Part Time,0,2,3.0,4,1.0,1,2,1991,53914.11,sales executive  -  sales,True
26,No,,247.6190476190476,,24,3,Medical,915,4,Male,3,1,sales representative,4,,2000.0,5200.0,0,No,13,3.0,3,Unknown,2,3,3.0,2,2.0,2,1,1999,24000.0,,False
37,No,travel_rarely,379.78571428571433,,25,2,,916,1,Male,2,2,laboratory technician,4,single,,7975.5,4,No,14,3.0,4,Part Time,0,3,3.0,3,0.0,0,2,1988,36810.0,,False
44,No,,556.2566609977324,,2,4,Life Sciences,917,3,Female,3,2,healthcare representative,4,married,4492.84,11681.39,1,No,13,3.0,2,Part Time,2,4,3.0,10,2.0,2,2,1981,53914.11,,True
50,No,travel_rarely,1582.7713464696226,,1,4,,918,4,Female,2,4,manager,1,married,,33238.2,7,No,11,3.0,1,Full Time,1,3,1.0,3,0.0,0,2,1975,153407.07,,True
46,No,travel_rarely,556.2566609977324,,1,4,,919,1,Female,2,2,human resources,3,,4492.84,11681.39,4,No,11,0.0,2,Part Time,0,1,4.0,2,2.0,0,2,1979,53914.11,,True
36,No,,290.03550973654063, Sales ,14,3,,920,3,Female,3,1,sales representative,3,,2342.59,6090.75,1,Yes,18,3.0,4,Part Time,2,3,3.0,8,0.0,0,6,1989,28111.13,sales representative  -  sales,True
23,No,,355.6428571428571,,22,1,Technical Degree,921,3,Male,3,1,sales representative,3,,2872.5,7468.5,1,Unknown,11,0.0,3,Full Time,0,2,3.0,3,1.0,1,2,2002,34470.0,,True
46,No,travel_rarely,2013.246031746032,,3,4,,922,4,Male,3,5,manager,4,,16260.83,42278.17,4,Unknown,12,3.0,1,Unknown,1,2,4.0,2,0.0,0,1,1979,195129.96,,True
24,No,travel_rarely,290.03550973654063,,6,1,Medical,923,1,Male,3,1,research scientist,3,married,2342.59,6090.75,0,Unknown,20,4.0,4,Part Time,0,3,3.0,2,2.0,2,2,2001,28111.13,,True
28,No,travel_rarely,274.3412698412698,,6,3,,924,3,Female,3,1,laboratory technician,4,,2215.83,5761.17,1,Yes,13,0.0,3,Unknown,1,2,3.0,3,0.0,0,2,1997,26589.96,,False
38,No,,912.7857142857142,,9,2,Medical,925,2,Male,2,2,manufacturing director,2,,7372.5,19168.5,2,Yes,11,3.0,3,Full Time,1,2,3.0,3,0.0,0,2,1987,88470.0,,True
29,No,,210.9920634920635,,3,4,Medical,926,1,Male,2,1,research scientist,4,single,,4430.83,0,Unknown,13,3.0,4,Part Time,0,0,3.0,4,1.0,1,1,1996,20450.0,,True
25,No,travel_rarely,290.03550973654063,,4,3,,927,1,Male,4,1,research scientist,1,,2342.59,6090.75,2,Unknown,16,3.0,1,Part Time,1,3,4.0,3,0.0,0,2,2000,28111.13,,False
27,No,,500.5,,8,3,Life Sciences,928,4,Male,4,2,sales executive,2,,4042.5,10510.5,0,No,22,4.0,3,Part Time,1,4,3.0,3,1.0,1,2,1998,48510.0,,False
50,No,,837.7777777777778,,14,1,,929,1,Male,4,2,sales executive,2,married,,17593.33,3,Unknown,12,3.0,4,Full Time,0,3,3.0,2,2.0,2,2,1975,81200.0,,True
26,Yes,travel_rarely,472.23015873015873,,3,2,Life Sciences,930,1,Female,3,2,sales executive,3,single,3814.17,9916.83,9,No,14,3.0,1,Part Time,0,3,3.0,2,2.0,2,0,1999,45770.0,,True
62,No,travel_rarely,557.6587301587302,,16,4,,931,1,Male,3,2,sales executive,1,single,,11710.83,8,No,14,3.0,4,Full Time,0,1,3.0,2,2.0,2,2,1963,54050.0,,False
52,No,,290.03550973654063,,8,4,Marketing,932,4,Male,3,1,sales representative,2,married,2342.59,6090.75,7,No,15,3.0,4,Part Time,1,2,3.0,2,2.0,2,2,1973,28111.13,,True
46,No,non-travel,382.57142857142856,,24,3,,933,1,Male,1,1,laboratory technician,3,single,,8034.0,2,Unknown,14,3.0,3,Full Time,0,5,3.0,5,1.0,1,4,1979,37080.0,,False
49,No,travel_frequently,1420.7142857142858,,3,3,,934,4,Female,3,4,sales executive,3,divorced,11475.0,29835.0,9,Yes,12,3.0,4,Full Time,2,2,2.0,22,11.0,11,13,1976,137700.0,,True
44,Yes,,290.03550973654063,,19,3,,935,3,Male,4,1,research scientist,3,divorced,2342.59,6090.75,6,Unknown,12,3.0,4,Part Time,0,2,3.0,2,2.0,2,2,1981,28111.13,,True
45,No,travel_frequently,556.2566609977324,,15,3,Life Sciences,936,4,Male,2,2,sales executive,4,married,4492.84,11681.39,3,Unknown,18,0.0,3,Part Time,1,5,3.0,2,2.0,2,2,1980,53914.11,,True
42,No,,290.03550973654063,,2,1,,937,4,Female,2,1,research scientist,4,single,2342.59,6090.75,0,Unknown,20,4.0,4,Part Time,0,2,2.0,4,2.0,2,3,1983,28111.13,,False
31,No,,236.9920634920635, Sales ,10,3,,938,4,Male,3,1,sales representative,2,,1914.17,4976.83,1,No,14,3.0,4,Unknown,2,2,3.0,2,2.0,2,2,1994,22970.04,sales representative  -  sales,False
55,No,,252.7777777777778,,6,3,,939,4,Male,3,2,laboratory technician,4,single,2041.67,5308.33,2,Unknown,17,3.0,4,Part Time,0,4,3.0,2,2.0,2,2,1970,24500.0,,False
25,No,travel_rarely,290.03550973654063, Research & Development ,12,1,Medical,940,1,Male,4,1,research scientist,3,single,2342.59,6090.75,1,Unknown,18,3.0,4,Part Time,0,3,3.0,2,0.0,0,2,2000,28111.13,research scientist  -  research & development,False
57,Yes,,1973.9841269841268,,2,3,Medical,941,4,Male,3,5,manager,1,,15943.72,41453.67,5,Yes,13,3.0,4,Unknown,1,2,3.0,5,1.0,1,4,1968,191324.63999999998,,False
28,No,travel_frequently,290.03550973654063,,1,2,Life Sciences,942,1,Female,1,1,laboratory technician,4,,2342.59,6090.75,3,No,14,3.0,1,Part Time,1,2,3.0,2,2.0,2,0,1997,28111.13,,True
36,No,travel_rarely,290.03550973654063,,1,4,,943,2,Female,4,1,research scientist,4,single,2342.59,6090.75,2,No,16,3.0,3,Unknown,0,2,3.0,4,1.0,1,3,1989,28111.08,,False
29,No,,447.984126984127,,8,1,Marketing,944,3,Male,3,2,sales executive,4,married,3618.33,9407.67,0,Unknown,19,3.0,2,Part Time,1,3,3.0,4,1.0,1,1,1996,43420.0,,True
37,No,travel_rarely,265.3650793650794,,8,4,,945,1,Female,3,1,sales representative,4,,2143.33,5572.67,1,No,16,3.0,2,Unknown,1,1,2.0,3,0.0,0,2,1988,25719.96,,True
32,No,travel_rarely,290.03550973654063,,18,3,,946,4,Male,1,1,laboratory technician,3,married,2342.59,6090.75,3,No,21,0.0,3,Part Time,2,2,3.0,2,0.0,0,2,1993,28111.13,,True
36,No,,670.6349206349207,,8,2,,947,3,Female,3,2,sales executive,1,,5416.67,14083.33,5,No,17,3.0,2,Unknown,1,1,3.0,3,1.0,1,2,1989,65000.04,,True
54,No,travel_rarely,324.8968253968254, Research & Development ,25,4,Life Sciences,948,2,Female,3,2,laboratory technician,3,,2624.17,6822.83,8,Unknown,20,4.0,2,Part Time,1,3,3.0,5,1.0,1,4,1971,31490.0,laboratory technician  -  research & development,True
35,Yes,travel_rarely,549.3015873015873,,16,3,Marketing,949,1,Female,3,2,sales executive,1,single,4436.67,11535.33,5,Unknown,15,3.0,3,Part Time,0,3,3.0,3,0.0,0,2,1990,53240.0,,False
37,No,travel_rarely,290.03550973654063, Research & Development ,20,4,,950,2,Female,4,1,research scientist,3,single,,6090.75,3,No,13,3.0,3,Part Time,0,0,3.0,2,2.0,2,2,1988,28111.13,research scientist  -  research & development,False
30,Yes,,452.1111111111112,,2,4,,951,3,Male,3,1,research scientist,3,single,3651.67,9494.33,6,No,17,3.0,4,Full Time,0,3,2.0,2,2.0,2,1,1995,43820.0,,True
38,No,travel_rarely,290.03550973654063,,13,3,Human Resources,952,3,Male,3,1,human resources,2,married,2342.59,6090.75,4,Unknown,13,3.0,2,Part Time,1,2,3.0,5,0.0,0,4,1987,28111.13,,True
36,No,travel_frequently,263.4047619047619, Research & Development ,16,4,,953,3,Female,2,1,research scientist,4,single,2127.5,5531.5,1,No,16,3.0,3,Part Time,0,3,3.0,5,1.0,1,3,1989,25530.0,research scientist  -  research & development,True
36,No,,290.03550973654063,,3,2,,954,3,Male,3,1,human resources,4,,2342.59,6090.75,0,Unknown,19,3.0,3,Unknown,1,1,1.0,3,0.0,0,2,1989,28111.08,,False
46,No,travel_rarely,612.1349206349206,,4,3,,955,4,Male,3,2,healthcare representative,2,single,4944.17,12854.83,9,Unknown,12,3.0,4,Full Time,0,2,2.0,5,2.0,2,3,1979,59330.0,,True
34,No,,454.2777777777778,,13,4,Life Sciences,956,2,Male,3,2,sales executive,4,divorced,,9539.83,2,Unknown,11,3.0,3,Part Time,1,3,2.0,5,0.0,0,3,1991,44030.0,,True
55,No,,1128.1111111111113,,7,2,,957,1,Female,2,3,sales executive,4,married,9111.67,23690.33,7,Yes,18,3.0,4,Full Time,1,3,3.0,5,0.0,0,4,1970,109340.0,,False
24,No,,556.2566609977324,,1,2,Life Sciences,958,4,Male,2,2,manufacturing director,4,,4492.84,11681.39,6,Unknown,22,4.0,1,Part Time,2,2,1.0,2,2.0,2,2,2001,53914.11,,False
46,No,travel_rarely,290.03550973654063,,8,4,Life Sciences,959,1,Male,4,1,laboratory technician,4,,2342.59,6090.75,2,Yes,24,4.0,3,Part Time,1,2,2.0,3,0.0,0,2,1979,28111.13,,False
37,Yes,travel_frequently,208.6190476190476,,25,4,Life Sciences,960,4,Female,3,1,research scientist,2,divorced,1685.0,4381.0,1,Unknown,19,3.0,1,Part Time,1,3,2.0,10,7.0,7,8,1988,20220.0,,True
27,No,,439.1111111111112,,4,1,,961,3,Male,2,2,sales executive,1,,3546.67,9221.33,1,No,12,3.0,1,Part Time,0,1,4.0,5,0.0,0,3,1998,42560.0,,False
51,No,travel_rarely,369.3650793650794,,1,3,Technical Degree,962,3,Female,3,1,research scientist,1,,2983.33,7756.67,2,No,16,3.0,2,Unknown,1,2,3.0,4,0.0,0,2,1974,35799.96,,False
26,No,non-travel,290.03550973654063,,19,1,Life Sciences,963,1,Male,2,1,laboratory technician,4,,2342.59,6090.75,0,Unknown,17,3.0,4,Part Time,0,2,2.0,5,3.0,3,4,1999,28111.13,,False
40,No,travel_rarely,299.10317460317464, Sales ,9,3,Marketing,964,2,Male,2,1,sales representative,2,,2415.83,6281.17,0,Unknown,19,3.0,4,Full Time,1,3,3.0,2,1.0,1,2,1985,28990.0,sales representative  -  sales,True
31,Yes,travel_rarely,290.03550973654063,,1,3,Medical,965,2,Female,2,1,sales representative,3,,2342.59,6090.75,6,Yes,19,3.0,3,Part Time,3,3,3.0,3,0.0,0,2,1994,28111.13,,False
45,No,travel_frequently,573.8571428571429,,1,3,Life Sciences,966,4,Female,3,2,healthcare representative,4,married,4635.0,12051.0,4,Unknown,13,3.0,2,Unknown,1,2,2.0,5,2.0,2,2,1980,55620.0,,True
30,No,travel_rarely,556.2566609977324,,5,4,Medical,967,1,Male,3,2,sales executive,4,single,,11681.39,1,Unknown,14,3.0,2,Part Time,0,3,3.0,4,0.0,0,2,1995,53914.11,,False
22,Yes,travel_rarely,290.03550973654063,,2,3,,968,3,Female,2,1,sales representative,3,single,2342.59,6090.75,1,Unknown,13,3.0,4,Part Time,0,3,2.0,2,0.0,0,2,2003,28111.13,,True
49,No,,290.03550973654063,,2,4,Life Sciences,969,4,Female,2,1,sales representative,4,single,2342.59,6090.75,1,Yes,18,3.0,1,Unknown,0,3,2.0,3,1.0,1,2,1976,28111.08,,True
24,Yes,travel_rarely,556.2566609977324,,3,1,Life Sciences,970,2,Female,3,2,manufacturing director,3,married,4492.84,11681.39,0,Yes,19,3.0,1,Part Time,1,3,4.0,3,0.0,0,2,2001,53914.11,,True
30,No,,245.2460317460317,,9,3,Medical,971,3,Female,3,1,research scientist,3,divorced,1980.83,5150.17,5,No,18,3.0,2,Part Time,1,2,3.0,2,2.0,2,2,1995,23770.0,,True
41,Yes,,248.031746031746, Research & Development ,6,3,Medical,972,4,Male,3,1,laboratory technician,1,married,,5208.67,7,Unknown,21,4.0,4,Part Time,0,2,1.0,2,2.0,2,2,1984,24040.0,laboratory technician  -  research & development,True
35,No,travel_rarely,288.7857142857143, Research & Development ,1,4,,973,3,Male,2,1,research scientist,1,single,2332.5,6064.5,3,Unknown,11,3.0,2,Part Time,0,1,3.0,3,0.0,0,2,1990,27990.0,research scientist  -  research & development,False
38,No,travel_rarely,290.03550973654063, Research & Development ,7,4,Other,974,2,Male,3,1,research scientist,4,single,2342.59,6090.75,2,Unknown,18,3.0,3,Part Time,0,6,3.0,6,0.0,0,1,1987,28111.13,research scientist  -  research & development,True
37,No,travel_rarely,556.2566609977324,,48,3,,975,3,Female,3,2,sales executive,3,,4492.84,11681.39,1,Unknown,16,3.0,2,Unknown,0,3,3.0,5,1.0,1,0,1988,53914.08,,True
33,Yes,,290.03550973654063,,9,2,Medical,976,3,Male,2,1,research scientist,1,single,,6090.75,0,Yes,22,4.0,1,Part Time,0,0,3.0,3,1.0,1,2,1992,28111.13,,False
35,No,travel_rarely,356.1587301587302,,13,1,Life Sciences,977,2,Female,3,1,research scientist,4,single,2876.67,7479.33,3,Unknown,18,3.0,1,Full Time,0,4,3.0,3,0.0,0,2,1990,34520.0,,False
29,No,,290.0238095238095,,24,4,,978,2,Female,3,1,laboratory technician,2,married,2342.5,6090.5,9,No,14,3.0,2,Part Time,1,2,3.0,2,2.0,2,2,1996,28110.0,,False
32,Yes,travel_rarely,290.03550973654063,,22,3,,979,1,Female,3,1,research scientist,3,married,,6090.75,4,Unknown,11,3.0,2,Part Time,0,2,Unknown,5,0.0,0,1,1993,28111.13,,True
26,No,,451.5952380952381,,17,1,Medical,980,4,Female,2,2,manufacturing director,3,divorced,3647.5,9483.5,1,No,15,3.0,2,Part Time,2,6,3.0,4,3.0,3,2,1999,43770.0,,False
37,Yes,travel_rarely,290.03550973654063, Research & Development ,14,4,Other,981,3,Male,2,1,laboratory technician,2,divorced,2342.59,6090.75,1,Yes,24,4.0,4,Part Time,1,2,1.0,4,0.0,0,2,1988,28111.13,laboratory technician  -  research & development,False
32,Yes,,290.03550973654063,,5,3,,982,2,Female,3,1,laboratory technician,2,,2342.59,6090.75,0,Unknown,17,3.0,1,Part Time,0,3,3.0,3,1.0,1,2,1993,28111.13,,True
50,No,travel_rarely,437.4603174603175, Research & Development ,6,3,,983,1,Male,2,2,healthcare representative,3,,3533.33,9186.67,2,No,13,3.0,4,Unknown,0,0,3.0,2,2.0,2,2,1975,42399.96,healthcare representative  -  research & development,True
43,No,travel_rarely,556.2566609977324,,7,2,Medical,984,4,Female,3,2,manufacturing director,3,,4492.84,11681.39,6,Unknown,14,3.0,2,Unknown,0,6,3.0,2,2.0,2,1,1982,53914.08,,False
29,No,,436.1190476190477, Research & Development ,2,4,,985,1,Female,3,2,manufacturing director,4,,3522.5,9158.5,0,Unknown,18,3.0,2,Part Time,1,2,Unknown,3,2.0,2,2,1996,42270.0,manufacturing director  -  research & development,True
37,No,travel_rarely,404.1349206349206, Research & Development ,10,3,Other,986,2,Male,3,1,laboratory technician,4,,3264.17,8486.83,1,No,20,4.0,1,Full Time,1,4,2.0,3,1.0,1,2,1988,39170.0,laboratory technician  -  research & development,False
28,Yes,non-travel,512.6746031746031,,29,2,Medical,987,2,Male,1,2,sales executive,1,single,,10766.17,8,No,18,3.0,4,Part Time,0,6,3.0,2,2.0,2,2,1997,49690.0,,True
35,No,non-travel,290.03550973654063, Sales ,8,1,Life Sciences,988,2,Female,2,1,sales representative,4,,,6090.75,0,Unknown,19,3.0,4,Part Time,0,2,2.0,2,2.0,2,2,1990,28111.13,sales representative  -  sales,False
28,Yes,,210.6825396825397,,2,3,Life Sciences,989,1,Male,3,1,research scientist,1,married,1701.67,4424.33,6,Unknown,14,3.0,2,Part Time,1,2,3.0,3,1.0,1,2,1997,20420.0,,True
40,No,travel_frequently,291.05555555555554,,3,4,,990,3,Male,3,1,research scientist,3,,2350.83,6112.17,3,No,16,3.0,1,Unknown,1,2,3.0,2,2.0,2,2,1985,28209.96,,False
48,No,,1973.9841269841268,,47,4,Medical,991,4,Male,3,5,research director,4,,,41453.67,9,No,17,3.0,4,Full Time,2,0,3.0,2,2.0,2,2,1977,191324.62,,True
