,age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome_$,monthlyrate_$,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,datebirth,salary,remotework,generation
910,24,Yes,,401.7619047619048,research & development,25,1,Technical Degree,911,3,Male,2,1,laboratory technician,3,single,3245.0,8437.0,5,No,16,3.0,3,Full Time,0,3,3.0,2,1.0,1,2,2001,38940.0,True,Gen Z
911,31,No,travel_rarely,439.73015873015873,research & development,19,3,Technical Degree,912,4,Male,3,2,manufacturing director,4,divorced,8794.603174603175,9234.33,4,No,12,3.0,2,Part Time,2,2,4.0,3,2.0,1,2,1994,42620.0,True,Millennials
912,48,No,travel_frequently,1086.1190476190477,research & development,18,1,Medical,913,1,Female,3,3,healthcare representative,3,married,21722.380952380954,22808.5,5,No,11,3.0,4,Unknown,0,3,2.0,2,1.0,1,2,1977,105270.0,True,Gen X
913,34,Yes,,556.2566609977324,sales,11,4,Other,914,4,Male,4,2,sales executive,3,,11125.133219954649,11681.39,8,Unknown,12,3.0,4,Part Time,0,2,3.0,4,1.0,1,2,1991,53914.11,True,Millennials
914,26,No,,247.6190476190476,sales,24,3,Medical,915,4,Male,3,1,sales representative,4,,2000.0,5200.0,0,No,13,3.0,3,Part Time,2,3,3.0,2,2.0,2,1,1999,24000.0,False,Gen Z
915,37,No,travel_rarely,379.78571428571433,research & development,25,2,,916,1,Male,2,2,laboratory technician,4,single,7595.714285714286,7975.5,4,No,14,3.0,4,Part Time,0,3,3.0,3,0.0,0,2,1988,36810.0,False,Millennials
916,44,No,,556.2566609977324,research & development,2,4,Life Sciences,917,3,Female,3,2,healthcare representative,4,married,4492.84,11681.39,1,No,13,3.0,2,Part Time,2,4,3.0,10,2.0,2,2,1981,53914.11,True,Millennials
917,50,No,travel_rarely,1582.7713464696226,,1,4,,918,4,Female,2,4,manager,1,married,31655.42692939245,33238.2,7,No,11,3.0,1,Full Time,1,3,1.0,3,0.0,0,2,1975,153407.07,True,Gen X
918,46,No,travel_rarely,556.2566609977324,human resources,1,4,,919,1,Female,2,2,human resources,3,,4492.84,11681.39,4,No,11,0.0,2,Part Time,0,1,4.0,2,2.0,0,2,1979,53914.11,True,Gen X
919,36,No,,290.03550973654063,sales,14,3,,920,3,Female,3,1,sales representative,3,,2342.59,6090.75,1,Yes,18,3.0,4,Part Time,2,3,3.0,8,0.0,0,6,1989,28111.13,True,Millennials
920,23,No,,355.6428571428571,sales,22,1,Technical Degree,921,3,Male,3,1,sales representative,3,,2872.5,7468.5,1,Unknown,11,0.0,3,Full Time,0,2,3.0,3,1.0,1,2,2002,34470.0,True,Gen Z
921,46,No,travel_rarely,2013.246031746032,,3,4,,922,4,Male,3,5,manager,4,,16260.83,42278.17,4,Unknown,12,3.0,1,Full Time,1,2,4.0,2,0.0,0,1,1979,195129.96,True,Gen X
922,24,No,travel_rarely,290.03550973654063,research & development,6,1,Medical,923,1,Male,3,1,research scientist,3,married,2342.59,6090.75,0,Unknown,20,4.0,4,Part Time,0,3,3.0,2,2.0,2,2,2001,28111.13,True,Gen Z
923,28,No,travel_rarely,274.3412698412698,research & development,6,3,,924,3,Female,3,1,laboratory technician,4,,2215.83,5761.17,1,Yes,13,0.0,3,Part Time,1,2,3.0,3,0.0,0,2,1997,26589.96,False,Gen Z
924,38,No,,912.7857142857142,research & development,9,2,Medical,925,2,Male,2,2,manufacturing director,2,,7372.5,19168.5,2,Yes,11,3.0,3,Full Time,1,2,3.0,3,0.0,0,2,1987,88470.0,True,Millennials
925,29,No,,210.9920634920635,research & development,3,4,Medical,926,1,Male,2,1,research scientist,4,single,4219.84126984127,4430.83,0,Unknown,13,3.0,4,Part Time,0,0,3.0,4,1.0,1,1,1996,20450.0,True,Millennials
926,25,No,travel_rarely,290.03550973654063,research & development,4,3,,927,1,Male,4,1,research scientist,1,,2342.59,6090.75,2,Unknown,16,3.0,1,Part Time,1,3,4.0,3,0.0,0,2,2000,28111.13,False,Gen Z
927,27,No,,500.5,sales,8,3,Life Sciences,928,4,Male,4,2,sales executive,2,,4042.5,10510.5,0,No,22,4.0,3,Part Time,1,4,3.0,3,1.0,1,2,1998,48510.0,False,Gen Z
928,50,No,,837.7777777777778,sales,14,1,,929,1,Male,4,2,sales executive,2,married,16755.555555555555,17593.33,3,Unknown,12,3.0,4,Full Time,0,3,3.0,2,2.0,2,2,1975,81200.0,True,Gen X
929,26,Yes,travel_rarely,472.23015873015873,sales,3,2,Life Sciences,930,1,Female,3,2,sales executive,3,single,3814.17,9916.83,9,No,14,3.0,1,Part Time,0,3,3.0,2,2.0,2,0,1999,45770.0,True,Gen Z
930,62,No,travel_rarely,557.6587301587302,sales,16,4,,931,1,Male,3,2,sales executive,1,single,11153.174603174604,11710.83,8,No,14,3.0,4,Full Time,0,1,3.0,2,2.0,2,2,1963,54050.0,False,Baby Boomers
931,52,No,,290.03550973654063,sales,8,4,Marketing,932,4,Male,3,1,sales representative,2,married,2342.59,6090.75,7,No,15,3.0,4,Part Time,1,2,3.0,2,2.0,2,2,1973,28111.13,True,Gen X
932,46,No,non-travel,382.57142857142856,research & development,24,3,,933,1,Male,1,1,laboratory technician,3,single,7651.428571428571,8034.0,2,Unknown,14,3.0,3,Full Time,0,5,3.0,5,1.0,1,4,1979,37080.0,False,Gen X
933,49,No,travel_frequently,1420.7142857142858,sales,3,3,,934,4,Female,3,4,sales executive,3,divorced,11475.0,29835.0,9,Yes,12,3.0,4,Full Time,2,2,2.0,22,11.0,11,13,1976,137700.0,True,Gen X
934,44,Yes,,290.03550973654063,research & development,19,3,,935,3,Male,4,1,research scientist,3,divorced,2342.59,6090.75,6,Unknown,12,3.0,4,Part Time,0,2,3.0,2,2.0,2,2,1981,28111.13,True,Millennials
935,45,No,travel_frequently,556.2566609977324,sales,15,3,Life Sciences,936,4,Male,2,2,sales executive,4,married,4492.84,11681.39,3,Unknown,18,0.0,3,Part Time,1,5,3.0,2,2.0,2,2,1980,53914.11,True,Gen X
936,42,No,,290.03550973654063,research & development,2,1,,937,4,Female,2,1,research scientist,4,single,2342.59,6090.75,0,Unknown,20,4.0,4,Part Time,0,2,2.0,4,2.0,2,3,1983,28111.13,False,Millennials
937,31,No,,236.9920634920635,sales,10,3,,938,4,Male,3,1,sales representative,2,,1914.17,4976.83,1,No,14,3.0,4,Part Time,2,2,3.0,2,2.0,2,2,1994,22970.04,False,Millennials
938,55,No,,252.7777777777778,research & development,6,3,,939,4,Male,3,2,laboratory technician,4,single,2041.67,5308.33,2,Unknown,17,3.0,4,Part Time,0,4,3.0,2,2.0,2,2,1970,24500.0,False,Gen X
939,25,No,travel_rarely,290.03550973654063,research & development,12,1,Medical,940,1,Male,4,1,research scientist,3,single,2342.59,6090.75,1,Unknown,18,3.0,4,Part Time,0,3,3.0,2,0.0,0,2,2000,28111.13,False,Gen Z
940,57,Yes,,1973.9841269841268,,2,3,Medical,941,4,Male,3,5,manager,1,,15943.72,41453.67,5,Yes,13,3.0,4,Full Time,1,2,3.0,5,1.0,1,4,1968,191324.63999999998,False,Gen X
941,28,No,travel_frequently,290.03550973654063,research & development,1,2,Life Sciences,942,1,Female,1,1,laboratory technician,4,,2342.59,6090.75,3,No,14,3.0,1,Part Time,1,2,3.0,2,2.0,2,0,1997,28111.13,True,Gen Z
942,36,No,travel_rarely,290.03550973654063,research & development,1,4,,943,2,Female,4,1,research scientist,4,single,2342.59,6090.75,2,No,16,3.0,3,Part Time,0,2,3.0,4,1.0,1,3,1989,28111.08,False,Millennials
943,29,No,,447.984126984127,sales,8,1,Marketing,944,3,Male,3,2,sales executive,4,married,3618.33,9407.67,0,Unknown,19,3.0,2,Part Time,1,3,3.0,4,1.0,1,1,1996,43420.0,True,Millennials
944,37,No,travel_rarely,265.3650793650794,sales,8,4,,945,1,Female,3,1,sales representative,4,,2143.33,5572.67,1,No,16,3.0,2,Part Time,1,1,2.0,3,0.0,0,2,1988,25719.96,True,Millennials
945,32,No,travel_rarely,290.03550973654063,research & development,18,3,,946,4,Male,1,1,laboratory technician,3,married,2342.59,6090.75,3,No,21,0.0,3,Part Time,2,2,3.0,2,0.0,0,2,1993,28111.13,True,Millennials
946,36,No,,670.6349206349207,sales,8,2,,947,3,Female,3,2,sales executive,1,,5416.67,14083.33,5,No,17,3.0,2,Part Time,1,1,3.0,3,1.0,1,2,1989,65000.04,True,Millennials
947,54,No,travel_rarely,324.8968253968254,research & development,25,4,Life Sciences,948,2,Female,3,2,laboratory technician,3,,2624.17,6822.83,8,Unknown,20,4.0,2,Part Time,1,3,3.0,5,1.0,1,4,1971,31490.0,True,Gen X
948,35,Yes,travel_rarely,549.3015873015873,sales,16,3,Marketing,949,1,Female,3,2,sales executive,1,single,4436.67,11535.33,5,Unknown,15,3.0,3,Part Time,0,3,3.0,3,0.0,0,2,1990,53240.0,False,Millennials
949,37,No,travel_rarely,290.03550973654063,research & development,20,4,,950,2,Female,4,1,research scientist,3,single,5800.710194730813,6090.75,3,No,13,3.0,3,Part Time,0,0,3.0,2,2.0,2,2,1988,28111.13,False,Millennials
950,30,Yes,,452.1111111111112,research & development,2,4,,951,3,Male,3,1,research scientist,3,single,3651.67,9494.33,6,No,17,3.0,4,Full Time,0,3,2.0,2,2.0,2,1,1995,43820.0,True,Millennials
951,38,No,travel_rarely,290.03550973654063,human resources,13,3,Human Resources,952,3,Male,3,1,human resources,2,married,2342.59,6090.75,4,Unknown,13,3.0,2,Part Time,1,2,3.0,5,0.0,0,4,1987,28111.13,True,Millennials
952,36,No,travel_frequently,263.4047619047619,research & development,16,4,,953,3,Female,2,1,research scientist,4,single,2127.5,5531.5,1,No,16,3.0,3,Part Time,0,3,3.0,5,1.0,1,3,1989,25530.0,True,Millennials
953,36,No,,290.03550973654063,human resources,3,2,,954,3,Male,3,1,human resources,4,,2342.59,6090.75,0,Unknown,19,3.0,3,Part Time,1,1,1.0,3,0.0,0,2,1989,28111.08,False,Millennials
954,46,No,travel_rarely,612.1349206349206,research & development,4,3,,955,4,Male,3,2,healthcare representative,2,single,4944.17,12854.83,9,Unknown,12,3.0,4,Full Time,0,2,2.0,5,2.0,2,3,1979,59330.0,True,Gen X
955,34,No,,454.2777777777778,sales,13,4,Life Sciences,956,2,Male,3,2,sales executive,4,divorced,9085.555555555557,9539.83,2,Unknown,11,3.0,3,Part Time,1,3,2.0,5,0.0,0,3,1991,44030.0,True,Millennials
956,55,No,,1128.1111111111113,sales,7,2,,957,1,Female,2,3,sales executive,4,married,9111.67,23690.33,7,Yes,18,3.0,4,Full Time,1,3,3.0,5,0.0,0,4,1970,109340.0,False,Gen X
957,24,No,,556.2566609977324,research & development,1,2,Life Sciences,958,4,Male,2,2,manufacturing director,4,,4492.84,11681.39,6,Unknown,22,4.0,1,Part Time,2,2,1.0,2,2.0,2,2,2001,53914.11,False,Gen Z
958,46,No,travel_rarely,290.03550973654063,research & development,8,4,Life Sciences,959,1,Male,4,1,laboratory technician,4,,2342.59,6090.75,2,Yes,24,4.0,3,Part Time,1,2,2.0,3,0.0,0,2,1979,28111.13,False,Gen X
959,37,Yes,travel_frequently,208.6190476190476,research & development,25,4,Life Sciences,960,4,Female,3,1,research scientist,2,divorced,1685.0,4381.0,1,Unknown,19,3.0,1,Part Time,1,3,2.0,10,7.0,7,8,1988,20220.0,True,Millennials
960,27,No,,439.1111111111112,sales,4,1,,961,3,Male,2,2,sales executive,1,,3546.67,9221.33,1,No,12,3.0,1,Part Time,0,1,4.0,5,0.0,0,3,1998,42560.0,False,Gen Z
961,51,No,travel_rarely,369.3650793650794,research & development,1,3,Technical Degree,962,3,Female,3,1,research scientist,1,,2983.33,7756.67,2,No,16,3.0,2,Part Time,1,2,3.0,4,0.0,0,2,1974,35799.96,False,Gen X
962,26,No,non-travel,290.03550973654063,research & development,19,1,Life Sciences,963,1,Male,2,1,laboratory technician,4,,2342.59,6090.75,0,Unknown,17,3.0,4,Part Time,0,2,2.0,5,3.0,3,4,1999,28111.13,False,Gen Z
963,40,No,travel_rarely,299.10317460317464,sales,9,3,Marketing,964,2,Male,2,1,sales representative,2,,2415.83,6281.17,0,Unknown,19,3.0,4,Full Time,1,3,3.0,2,1.0,1,2,1985,28990.0,True,Millennials
964,31,Yes,travel_rarely,290.03550973654063,sales,1,3,Medical,965,2,Female,2,1,sales representative,3,,2342.59,6090.75,6,Yes,19,3.0,3,Part Time,3,3,3.0,3,0.0,0,2,1994,28111.13,False,Millennials
965,45,No,travel_frequently,573.8571428571429,research & development,1,3,Life Sciences,966,4,Female,3,2,healthcare representative,4,married,4635.0,12051.0,4,Unknown,13,3.0,2,Part Time,1,2,2.0,5,2.0,2,2,1980,55620.0,True,Gen X
966,30,No,travel_rarely,556.2566609977324,sales,5,4,Medical,967,1,Male,3,2,sales executive,4,single,11125.133219954649,11681.39,1,Unknown,14,3.0,2,Part Time,0,3,3.0,4,0.0,0,2,1995,53914.11,False,Millennials
967,22,Yes,travel_rarely,290.03550973654063,sales,2,3,,968,3,Female,2,1,sales representative,3,single,2342.59,6090.75,1,Unknown,13,3.0,4,Part Time,0,3,2.0,2,0.0,0,2,2003,28111.13,True,Gen Z
968,49,No,,290.03550973654063,sales,2,4,Life Sciences,969,4,Female,2,1,sales representative,4,single,2342.59,6090.75,1,Yes,18,3.0,1,Part Time,0,3,2.0,3,1.0,1,2,1976,28111.08,True,Gen X
969,24,Yes,travel_rarely,556.2566609977324,research & development,3,1,Life Sciences,970,2,Female,3,2,manufacturing director,3,married,4492.84,11681.39,0,Yes,19,3.0,1,Part Time,1,3,4.0,3,0.0,0,2,2001,53914.11,True,Gen Z
970,30,No,,245.2460317460317,research & development,9,3,Medical,971,3,Female,3,1,research scientist,3,divorced,1980.83,5150.17,5,No,18,3.0,2,Part Time,1,2,3.0,2,2.0,2,2,1995,23770.0,True,Millennials
971,41,Yes,,248.031746031746,research & development,6,3,Medical,972,4,Male,3,1,laboratory technician,1,married,4960.63492063492,5208.67,7,Unknown,21,4.0,4,Part Time,0,2,1.0,2,2.0,2,2,1984,24040.0,True,Millennials
972,35,No,travel_rarely,288.7857142857143,research & development,1,4,,973,3,Male,2,1,research scientist,1,single,2332.5,6064.5,3,Unknown,11,3.0,2,Part Time,0,1,3.0,3,0.0,0,2,1990,27990.0,False,Millennials
973,38,No,travel_rarely,290.03550973654063,research & development,7,4,Other,974,2,Male,3,1,research scientist,4,single,2342.59,6090.75,2,Unknown,18,3.0,3,Part Time,0,6,3.0,6,0.0,0,1,1987,28111.13,True,Millennials
974,37,No,travel_rarely,556.2566609977324,sales,48,3,,975,3,Female,3,2,sales executive,3,,4492.84,11681.39,1,Unknown,16,3.0,2,Part Time,0,3,3.0,5,1.0,1,0,1988,53914.08,True,Millennials
975,33,Yes,,290.03550973654063,research & development,9,2,Medical,976,3,Male,2,1,research scientist,1,single,5800.710194730813,6090.75,0,Yes,22,4.0,1,Part Time,0,0,3.0,3,1.0,1,2,1992,28111.13,False,Millennials
976,35,No,travel_rarely,356.1587301587302,research & development,13,1,Life Sciences,977,2,Female,3,1,research scientist,4,single,2876.67,7479.33,3,Unknown,18,3.0,1,Full Time,0,4,3.0,3,0.0,0,2,1990,34520.0,False,Millennials
977,29,No,,290.0238095238095,research & development,24,4,,978,2,Female,3,1,laboratory technician,2,married,2342.5,6090.5,9,No,14,3.0,2,Part Time,1,2,3.0,2,2.0,2,2,1996,28110.0,False,Millennials
978,32,Yes,travel_rarely,290.03550973654063,research & development,22,3,,979,1,Female,3,1,research scientist,3,married,5800.710194730813,6090.75,4,Unknown,11,3.0,2,Part Time,0,2,Unknown,5,0.0,0,1,1993,28111.13,True,Millennials
979,26,No,,451.5952380952381,research & development,17,1,Medical,980,4,Female,2,2,manufacturing director,3,divorced,3647.5,9483.5,1,No,15,3.0,2,Part Time,2,6,3.0,4,3.0,3,2,1999,43770.0,False,Gen Z
980,37,Yes,travel_rarely,290.03550973654063,research & development,14,4,Other,981,3,Male,2,1,laboratory technician,2,divorced,2342.59,6090.75,1,Yes,24,4.0,4,Part Time,1,2,1.0,4,0.0,0,2,1988,28111.13,False,Millennials
981,32,Yes,,290.03550973654063,research & development,5,3,,982,2,Female,3,1,laboratory technician,2,,2342.59,6090.75,0,Unknown,17,3.0,1,Part Time,0,3,3.0,3,1.0,1,2,1993,28111.13,True,Millennials
982,50,No,travel_rarely,437.4603174603175,research & development,6,3,,983,1,Male,2,2,healthcare representative,3,,3533.33,9186.67,2,No,13,3.0,4,Part Time,0,0,3.0,2,2.0,2,2,1975,42399.96,True,Gen X
983,43,No,travel_rarely,556.2566609977324,research & development,7,2,Medical,984,4,Female,3,2,manufacturing director,3,,4492.84,11681.39,6,Unknown,14,3.0,2,Part Time,0,6,3.0,2,2.0,2,1,1982,53914.08,False,Millennials
984,29,No,,436.1190476190477,research & development,2,4,,985,1,Female,3,2,manufacturing director,4,,3522.5,9158.5,0,Unknown,18,3.0,2,Part Time,1,2,Unknown,3,2.0,2,2,1996,42270.0,True,Millennials
985,37,No,travel_rarely,404.1349206349206,research & development,10,3,Other,986,2,Male,3,1,laboratory technician,4,,3264.17,8486.83,1,No,20,4.0,1,Full Time,1,4,2.0,3,1.0,1,2,1988,39170.0,False,Millennials
986,28,Yes,non-travel,512.6746031746031,sales,29,2,Medical,987,2,Male,1,2,sales executive,1,single,10253.492063492064,10766.17,8,No,18,3.0,4,Part Time,0,6,3.0,2,2.0,2,2,1997,49690.0,True,Gen Z
987,35,No,non-travel,290.03550973654063,sales,8,1,Life Sciences,988,2,Female,2,1,sales representative,4,,5800.710194730813,6090.75,0,Unknown,19,3.0,4,Part Time,0,2,2.0,2,2.0,2,2,1990,28111.13,False,Millennials
988,28,Yes,,210.6825396825397,research & development,2,3,Life Sciences,989,1,Male,3,1,research scientist,1,married,1701.67,4424.33,6,Unknown,14,3.0,2,Part Time,1,2,3.0,3,1.0,1,2,1997,20420.0,True,Gen Z
989,40,No,travel_frequently,291.05555555555554,research & development,3,4,,990,3,Male,3,1,research scientist,3,,2350.83,6112.17,3,No,16,3.0,1,Part Time,1,2,3.0,2,2.0,2,2,1985,28209.96,False,Millennials
990,48,No,,1973.9841269841268,research & development,47,4,Medical,991,4,Male,3,5,research director,4,,39479.68253968254,41453.67,9,No,17,3.0,4,Full Time,2,0,3.0,2,2.0,2,2,1977,191324.62,True,Gen X
991,22,Yes,,290.03550973654063,sales,9,3,Marketing,992,4,Female,3,1,sales representative,4,single,2342.59,6090.75,1,Yes,14,3.0,2,Part Time,0,3,3.0,2,0.0,0,2,2003,28111.13,True,Gen Z
992,32,No,,1027.309523809524,research & development,20,3,Other,993,2,Male,3,2,manufacturing director,1,married,8297.5,21573.5,0,Unknown,15,3.0,3,Full Time,1,1,2.0,6,0.0,0,2,1993,99570.0,False,Millennials
993,29,No,non-travel,290.03550973654063,research & development,8,5,,994,1,Male,1,1,laboratory technician,3,married,2342.59,6090.75,1,Unknown,19,3.0,4,Part Time,3,4,Unknown,3,1.0,1,2,1996,28111.13,False,Millennials
994,57,No,,1032.4872861766066,research & development,2,1,,995,4,Male,3,3,manufacturing director,2,married,20649.745723532134,21682.23,3,No,18,3.0,2,Part Time,1,4,3.0,3,1.0,1,2,1968,100071.84,True,Gen X
995,35,No,travel_rarely,1032.4872861766066,research & development,5,3,Life Sciences,996,4,Male,2,3,healthcare representative,4,,8339.32,21682.23,4,No,15,3.0,3,Full Time,1,2,3.0,3,1.0,1,2,1990,100071.84,True,Millennials
996,30,No,,227.7063492063492,research & development,15,2,Life Sciences,997,1,Male,3,1,laboratory technician,3,,1839.17,4781.83,1,No,16,3.0,4,Part Time,1,5,2.0,4,2.0,2,2,1995,22070.0,True,Millennials
997,36,No,,800.2222222222223,research & development,3,1,Life Sciences,998,1,Male,3,2,healthcare representative,4,,6463.33,16804.67,0,No,17,3.0,3,Full Time,0,1,2.0,6,0.0,0,4,1989,77559.95999999999,True,Millennials
998,35,Yes,,290.03550973654063,research & development,25,3,Medical,999,1,Male,2,1,research scientist,2,single,2342.59,6090.75,4,Yes,20,4.0,2,Part Time,0,0,3.0,2,2.0,2,2,1990,28111.13,False,Millennials
999,35,No,,556.2566609977324,sales,7,3,Life Sciences,1000,4,Female,3,2,sales executive,2,married,4492.84,11681.39,0,No,17,3.0,3,Part Time,1,3,3.0,3,0.0,0,2,1990,53914.11,False,Millennials
1000,23,No,,213.57142857142856,research & development,1,1,,1001,4,Female,2,1,research scientist,2,single,4271.428571428571,4485.0,1,Yes,11,3.0,3,Part Time,0,6,4.0,2,2.0,2,2,2002,20700.0,True,Gen Z
1001,33,No,travel_frequently,287.96031746031747,sales,20,3,,1002,3,Male,4,1,sales representative,4,married,5759.20634920635,6047.17,0,No,12,0.0,1,Unknown,1,4,3.0,2,2.0,2,2,1992,27910.0,True,Millennials
1002,37,No,,556.2566609977324,sales,11,2,Marketing,1003,4,Male,3,2,sales executive,4,divorced,4492.84,11681.39,1,Unknown,11,3.0,4,Part Time,1,3,3.0,5,0.0,0,2,1988,53914.08,True,Millennials
1003,36,No,,556.2566609977324,research & development,2,2,,1004,4,Male,3,2,manufacturing director,3,single,4492.84,11681.39,2,No,11,3.0,4,Part Time,0,3,Unknown,3,0.0,0,2,1989,53914.08,True,Millennials
1004,35,Yes,,848.5079365079365,sales,9,4,,1005,1,Female,3,2,sales executive,1,single,16970.15873015873,17818.67,0,Unknown,17,3.0,1,Full Time,0,3,3.0,5,0.0,0,3,1990,82240.0,False,Millennials
1005,33,Yes,,269.2857142857143,research & development,15,3,Medical,1006,3,Male,3,1,laboratory technician,3,,5385.714285714285,5655.0,1,No,12,3.0,3,Part Time,1,5,2.0,2,2.0,2,2,1992,26100.0,True,Millennials
1006,39,No,travel_rarely,591.2936507936508,research & development,25,2,,1007,3,Female,2,2,healthcare representative,4,,4775.83,12417.17,7,No,13,3.0,3,Full Time,2,2,3.0,6,1.0,1,3,1986,57310.0,True,Millennials
1007,29,No,travel_rarely,261.96031746031747,research & development,6,3,,1008,4,Male,2,1,research scientist,3,married,5239.20634920635,5501.17,1,No,13,0.0,3,Part Time,1,0,3.0,4,2.0,2,2,1996,25390.0,True,Millennials
1008,37,No,travel_frequently,245.1428571428572,research & development,4,4,Other,1009,4,Male,2,1,laboratory technician,4,married,4902.857142857144,5148.0,1,Unknown,13,3.0,2,Part Time,1,2,4.0,2,2.0,2,2,1988,23760.0,True,Millennials
1009,58,No,,1973.9841269841268,,4,4,,1010,4,Female,3,5,manager,1,divorced,15943.72,41453.67,4,No,13,3.0,4,Full Time,1,2,3.0,5,4.0,4,2,1967,191324.62,True,Gen X
1010,47,No,,290.03550973654063,research & development,7,3,Medical,1011,1,Female,3,1,research scientist,3,,2342.59,6090.75,4,Yes,19,3.0,3,Part Time,1,2,Unknown,3,0.0,0,2,1978,28111.13,True,Gen X
1011,22,No,travel_rarely,290.03550973654063,research & development,3,3,,1012,1,Male,2,1,laboratory technician,3,single,2342.59,6090.75,1,Unknown,12,3.0,1,Part Time,0,2,2.0,2,1.0,1,2,2003,28111.13,True,Gen Z
1012,52,No,travel_frequently,1582.7713464696226,,2,3,,1013,4,Female,3,4,manager,1,,12783.92,33238.2,2,No,22,4.0,3,Full Time,1,3,Unknown,2,2.0,2,2,1973,153407.07,True,Gen X
1013,48,No,,1968.6746031746031,research & development,15,2,Life Sciences,1014,4,Male,3,5,research director,2,,39373.49206349206,41342.17,5,Unknown,11,3.0,1,Full Time,1,2,3.0,4,0.0,0,3,1977,190810.0,True,Gen X
